# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 139 41 180 0.544444 32
1 237 24 261 0.816092 27
2 44 143 187 -0.529412 30
3 115 27 142 0.619718 28
4 53 116 169 -0.372781 29
5 78 123 201 -0.223881 33
6 206 33 239 0.723849 25
7 55 166 221 -0.502262 36
8 131 38 169 0.550296 34
9 97 144 241 -0.195021 33
10 49 141 190 -0.484211 30
11 91 52 143 0.272727 34
12 166 57 223 0.488789 33
13 50 131 181 -0.447514 33
14 111 74 185 0.2 33
15 115 86 201 0.144279 31
16 84 142 226 -0.256637 30
17 164 38 202 0.623762 32
18 112 81 193 0.160622 30
19 268 14 282 0.900709 24
20 135 69 204 0.323529 32
21 43 189 232 -0.62931 30
22 14 117 131 -0.78626 28
23 101 60 161 0.254658 34
24 40 152 192 -0.583333 33
25 179 40 219 0.634703 33
26 83 139 222 -0.252252 33
27 24 152 176 -0.727273 29
28 172 29 201 0.711443 31
29 195 11 206 0.893204 25
30 260 14 274 0.89781 24
31 122 65 187 0.304813 29
32 116 54 170 0.364706 32
33 233 24 257 0.81323 26
34 53 132 185 -0.427027 34
35 13 163 176 -0.852273 25
36 77 151 228 -0.324561 37
37 36 154 190 -0.621053 30
38 39 144 183 -0.57377 33
39 93 119 212 -0.122642 34
40 23 125 148 -0.689189 30
41 20 109 129 -0.689922 28
42 263 13 276 0.905797 27
43 109 81 190 0.147368 34
44 140 98 238 0.176471 34
45 116 79 195 0.189744 34
46 69 142 211 -0.345972 38
47 105 112 217 -0.0322581 34
48 212 16 228 0.859649 26
49 171 28 199 0.718593 30
50 28 219 247 -0.773279 29
51 106 71 177 0.19774 32
52 25 131 156 -0.679487 33
53 88 82 170 0.0352941 33
54 18 264 282 -0.87234 28
55 270 7 277 0.949458 19
56 210 19 229 0.834061 28
57 39 204 243 -0.679012 33
58 136 71 207 0.31401 36
59 56 129 185 -0.394595 33
60 7 265 272 -0.948529 20
61 147 16 163 0.803681 27
62 63 133 196 -0.357143 34
63 39 169 208 -0.625 26
64 46 175 221 -0.58371 34
65 163 29 192 0.697917 27
66 165 41 206 0.601942 32
67 115 102 217 0.0599078 29
68 8 178 186 -0.913978 26
69 70 131 201 -0.303483 34
70 121 74 195 0.241026 35
71 104 38 142 0.464789 36
72 185 27 212 0.745283 29
73 31 190 221 -0.719457 34
74 154 33 187 0.647059 27
75 202 16 218 0.853211 24
76 250 12 262 0.908397 27
77 21 207 228 -0.815789 34
78 147 44 191 0.539267 32
79 214 36 250 0.712 32
80 7 230 237 -0.940928 22
81 36 143 179 -0.597765 34
82 81 120 201 -0.19403 35
83 169 70 239 0.414226 30
84 29 166 195 -0.702564 30
85 204 15 219 0.863014 29
86 48 110 158 -0.392405 34
87 160 26 186 0.72043 27
88 75 129 204 -0.264706 30
89 80 80 160 0 30
90 23 218 241 -0.809129 30
91 31 124 155 -0.6 28
92 96 122 218 -0.119266 33
93 112 89 201 0.114428 34
94 7 186 193 -0.927461 22
95 24 173 197 -0.756345 30
96 22 150 172 -0.744186 30
97 82 106 188 -0.12766 34
98 76 132 208 -0.269231 26
99 39 102 141 -0.446809 32
100 138 67 205 0.346341 32
101 123 39 162 0.518519 23
102 140 70 210 0.333333 35
103 132 89 221 0.19457 32
104 17 195 212 -0.839623 26
105 72 127 199 -0.276382 32
106 102 70 172 0.186047 32
107 188 33 221 0.701357 30
108 160 34 194 0.649485 31
109 77 136 213 -0.276995 30
110 17 191 208 -0.836538 24
111 128 43 171 0.497076 32
112 94 94 188 0 30
113 223 24 247 0.805668 25
114 131 68 199 0.316583 35
115 165 22 187 0.764706 28
116 18 225 243 -0.851852 29
117 155 54 209 0.483254 35
118 89 105 194 -0.0824742 34
119 17 176 193 -0.823834 26
120 68 94 162 -0.160494 36
121 171 30 201 0.701493 31
122 25 177 202 -0.752475 32
123 115 92 207 0.111111 33
124 122 67 189 0.291005 32
125 13 185 198 -0.868687 25
126 19 181 200 -0.81 31
127 63 169 232 -0.456897 31
128 128 62 190 0.347368 31
129 54 141 195 -0.446154 31
130 73 119 192 -0.239583 32
131 60 107 167 -0.281437 28
132 45 159 204 -0.558824 28
133 10 258 268 -0.925373 23
134 26 167 193 -0.73057 31
135 143 55 198 0.444444 34
136 39 178 217 -0.640553 37
137 128 27 155 0.651613 30
138 77 117 194 -0.206186 34
139 141 56 197 0.431472 31
140 70 164 234 -0.401709 35
141 12 173 185 -0.87027 30
142 49 141 190 -0.484211 26
143 14 165 179 -0.843575 26
144 139 32 171 0.625731 32
145 168 48 216 0.555556 31
146 160 80 240 0.333333 34
147 24 130 154 -0.688312 26
148 124 73 197 0.258883 33
149 160 82 242 0.322314 30
150 98 55 153 0.281046 35
151 51 54 105 -0.0285714 32
152 11 266 277 -0.920578 21
153 92 102 194 -0.0515464 35
154 204 46 250 0.632 34
155 128 63 191 0.340314 31
156 10 273 283 -0.929329 27
157 67 106 173 -0.225434 27
158 87 90 177 -0.0169492 36
159 24 169 193 -0.751295 33
160 226 29 255 0.772549 25
161 163 66 229 0.423581 32
162 33 85 118 -0.440678 31
163 156 38 194 0.608247 35
164 210 25 235 0.787234 21
165 84 103 187 -0.101604 30
166 152 24 176 0.727273 29
167 62 152 214 -0.420561 35
168 131 24 155 0.690323 25
169 35 129 164 -0.573171 33
170 27 153 180 -0.7 32
171 225 8 233 0.93133 27
172 64 126 190 -0.326316 34
173 220 15 235 0.87234 29
174 40 139 179 -0.553073 33
175 4 282 286 -0.972028 23
176 181 48 229 0.580786 37
177 21 210 231 -0.818182 29
178 151 22 173 0.745665 27
179 184 26 210 0.752381 31
180 7 60 67 -0.791045 21
181 114 95 209 0.0909091 30
182 139 72 211 0.317536 27
183 143 43 186 0.537634 32
184 105 77 182 0.153846 36
185 171 51 222 0.540541 25
186 84 106 190 -0.115789 30
187 117 55 172 0.360465 34
188 181 5 186 0.946237 24
189 103 91 194 0.0618557 26
190 83 108 191 -0.13089 32
191 81 90 171 -0.0526316 25
192 62 130 192 -0.354167 33
193 113 87 200 0.13 32
194 152 77 229 0.327511 35
195 64 119 183 -0.300546 32
196 138 36 174 0.586207 29
197 26 164 190 -0.726316 28
198 89 123 212 -0.160377 37
199 95 84 179 0.0614525 34
200 35 218 253 -0.72332 33
201 142 34 176 0.613636 31
202 135 41 176 0.534091 32
203 163 18 181 0.801105 32
204 16 116 132 -0.757576 24
205 152 65 217 0.400922 32
206 29 156 185 -0.686486 29
207 192 56 248 0.548387 34
208 102 103 205 -0.00487805 35
209 46 166 212 -0.566038 30
210 143 30 173 0.653179 33
211 109 85 194 0.123711 33
212 57 150 207 -0.449275 33
213 23 144 167 -0.724551 30
214 67 104 171 -0.216374 34
215 16 264 280 -0.885714 25
216 48 157 205 -0.531707 33
217 99 97 196 0.0102041 35
218 92 65 157 0.171975 30
219 24 175 199 -0.758794 29
220 70 73 143 -0.020979 29
221 30 229 259 -0.76834 30
222 12 274 286 -0.916084 26
223 196 22 218 0.798165 28
224 158 51 209 0.511962 36
225 92 109 201 -0.0845771 29
226 27 195 222 -0.756757 28
227 9 176 185 -0.902703 26
228 13 87 100 -0.74 18
229 132 61 193 0.367876 34
230 16 253 269 -0.881041 27
231 50 167 217 -0.539171 29
232 65 153 218 -0.40367 27
233 113 74 187 0.208556 32
234 169 52 221 0.529412 35
235 165 16 181 0.823204 32
236 177 7 184 0.923913 24
237 81 114 195 -0.169231 36
238 60 173 233 -0.484979 31
239 99 86 185 0.0702703 34
240 100 96 196 0.0204082 31
241 244 23 267 0.827715 27
242 139 20 159 0.748428 29
243 89 110 199 -0.105528 35
244 47 157 204 -0.539216 34
245 71 116 187 -0.240642 29
246 190 20 210 0.809524 28
247 184 32 216 0.703704 32
248 85 88 173 -0.017341 36
249 189 22 211 0.791469 32
250 161 31 192 0.677083 31
251 166 22 188 0.765957 30
252 119 64 183 0.300546 34
253 134 42 176 0.522727 33
254 13 222 235 -0.889362 27
255 56 115 171 -0.345029 32
256 57 107 164 -0.304878 30
257 34 161 195 -0.651282 30
258 221 20 241 0.834025 27
259 39 153 192 -0.59375 28
260 143 20 163 0.754601 23
261 113 56 169 0.337278 24
262 87 65 152 0.144737 27
263 96 57 153 0.254902 28
264 117 111 228 0.0263158 34
265 208 13 221 0.882353 23
266 149 73 222 0.342342 31
267 94 80 174 0.0804598 35
268 17 139 156 -0.782051 26
269 164 35 199 0.648241 34
270 117 101 218 0.0733945 33
271 150 27 177 0.694915 27
272 191 40 231 0.65368 33
273 171 26 197 0.736041 30
274 98 89 187 0.0481283 35
275 117 70 187 0.251337 35
276 33 157 190 -0.652632 30
277 82 125 207 -0.207729 33
278 19 133 152 -0.75 27
279 172 35 207 0.661836 35
280 69 89 158 -0.126582 33
281 150 46 196 0.530612 35
282 38 136 174 -0.563218 32
283 150 26 176 0.704545 25
284 132 67 199 0.326633 31
285 152 41 193 0.57513 26
286 53 145 198 -0.464646 35
287 79 123 202 -0.217822 35
288 38 160 198 -0.616162 31
289 117 62 179 0.307263 32
290 7 182 189 -0.925926 23
291 159 60 219 0.452055 35
292 100 97 197 0.0152284 35
293 102 85 187 0.0909091 35
294 67 153 220 -0.390909 34
295 7 144 151 -0.907285 15
296 156 38 194 0.608247 31
297 128 45 173 0.479769 34
298 163 13 176 0.852273 31
299 19 163 182 -0.791209 27
300 41 137 178 -0.539326 35
301 71 122 193 -0.264249 35
302 88 93 181 -0.0276243 26
303 150 81 231 0.298701 32
304 118 69 187 0.262032 32
305 54 170 224 -0.517857 31
306 178 60 238 0.495798 33
307 25 150 175 -0.714286 32
308 237 13 250 0.896 26
309 34 177 211 -0.677725 32
310 306 11 317 0.930599 19
311 132 35 167 0.580838 30
312 71 66 137 0.0364964 33
313 102 51 153 0.333333 33
314 17 249 266 -0.87218 24
315 145 26 171 0.695906 33
316 6 238 244 -0.95082 23
317 67 88 155 -0.135484 31
318 48 162 210 -0.542857 35
319 11 167 178 -0.876404 22
320 139 105 244 0.139344 33
321 111 74 185 0.2 34
322 8 215 223 -0.928251 24
323 126 42 168 0.5 30
324 109 103 212 0.0283019 36
325 84 123 207 -0.188406 30
326 29 205 234 -0.752137 23
327 79 118 197 -0.19797 31
328 90 118 208 -0.134615 35
329 70 112 182 -0.230769 37
330 74 81 155 -0.0451613 32
331 13 215 228 -0.885965 30
332 79 130 209 -0.244019 35
333 51 153 204 -0.5 32
334 75 109 184 -0.184783 31
335 63 101 164 -0.231707 27
336 85 98 183 -0.0710383 30
337 15 207 222 -0.864865 30
338 36 131 167 -0.568862 33
339 43 210 253 -0.660079 33
340 125 45 170 0.470588 33
341 39 147 186 -0.580645 29
342 91 65 156 0.166667 37
343 75 109 184 -0.184783 27
344 7 88 95 -0.852632 19
345 77 154 231 -0.333333 35
346 177 14 191 0.853403 24
347 223 11 234 0.905983 28
348 43 142 185 -0.535135 30
349 134 54 188 0.425532 31
350 282 10 292 0.931507 23
351 34 198 232 -0.706897 31
352 71 25 96 0.479167 26
353 54 157 211 -0.488152 35
354 223 5 228 0.95614 23
355 10 238 248 -0.919355 21
356 160 37 197 0.624365 33
357 144 51 195 0.476923 37
358 187 9 196 0.908163 21
359 169 70 239 0.414226 36
360 40 113 153 -0.477124 33
361 96 65 161 0.192547 35
362 195 16 211 0.848341 27
363 130 83 213 0.220657 33
364 171 8 179 0.910615 23
365 97 57 154 0.25974 31
366 57 119 176 -0.352273 32
367 43 130 173 -0.50289 32
368 61 125 186 -0.344086 30
369 137 67 204 0.343137 32
370 84 90 174 -0.0344828 31
371 34 145 179 -0.620112 31
372 64 100 164 -0.219512 29
373 67 160 227 -0.409692 38
374 28 145 173 -0.676301 31
375 246 20 266 0.849624 24
376 171 70 241 0.419087 32
377 106 90 196 0.0816327 31
378 181 29 210 0.72381 31
379 55 127 182 -0.395604 31
380 195 76 271 0.439114 37
381 107 84 191 0.120419 33
382 90 69 159 0.132075 34
383 68 98 166 -0.180723 31
