# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 114 36 150 0.52 35
1 61 71 132 -0.0757576 30
2 111 31 142 0.56338 35
3 27 81 108 -0.5 29
4 132 46 178 0.483146 36
5 19 144 163 -0.766871 22
6 105 49 154 0.363636 27
7 44 83 127 -0.307087 33
8 39 126 165 -0.527273 33
9 30 120 150 -0.6 29
10 23 195 218 -0.788991 23
11 57 104 161 -0.291925 34
12 118 54 172 0.372093 31
13 38 165 203 -0.625616 30
14 26 113 139 -0.625899 30
15 50 120 170 -0.411765 33
16 16 181 197 -0.837563 31
17 98 50 148 0.324324 29
18 59 125 184 -0.358696 30
19 57 84 141 -0.191489 33
20 62 40 102 0.215686 29
21 19 135 154 -0.753247 29
22 21 183 204 -0.794118 26
23 16 135 151 -0.788079 31
24 44 89 133 -0.338346 30
25 33 153 186 -0.645161 29
26 48 7 55 0.745455 21
27 49 120 169 -0.420118 33
28 82 71 153 0.0718954 34
29 54 86 140 -0.228571 32
30 44 95 139 -0.366906 35
31 94 52 146 0.287671 35
32 59 125 184 -0.358696 32
33 19 131 150 -0.746667 23
34 98 71 169 0.159763 30
35 98 83 181 0.0828729 33
36 170 25 195 0.74359 33
37 52 105 157 -0.33758 31
38 81 88 169 -0.0414201 31
39 63 105 168 -0.25 34
40 51 104 155 -0.341935 30
41 16 149 165 -0.806061 30
42 8 175 183 -0.912568 24
43 205 7 212 0.933962 21
44 50 101 151 -0.337748 36
45 19 134 153 -0.751634 27
46 42 104 146 -0.424658 28
47 143 11 154 0.857143 25
48 55 96 151 -0.271523 35
49 57 93 150 -0.24 29
50 82 49 131 0.251908 27
51 85 41 126 0.349206 25
52 41 136 177 -0.536723 34
53 47 115 162 -0.419753 28
54 67 87 154 -0.12987 30
55 9 125 134 -0.865672 26
56 79 57 136 0.161765 30
57 86 58 144 0.194444 30
58 100 59 159 0.257862 25
59 72 41 113 0.274336 29
60 99 53 152 0.302632 36
61 32 179 211 -0.696682 31
62 36 28 64 0.125 19
63 67 84 151 -0.112583 27
64 131 36 167 0.568862 31
65 44 74 118 -0.254237 34
66 39 102 141 -0.446809 34
67 55 10 65 0.692308 17
68 33 113 146 -0.547945 28
69 67 69 136 -0.0147059 29
70 33 112 145 -0.544828 23
