# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 72 91 163 -0.116564 33
1 2 108 110 -0.963636 20
2 115 28 143 0.608392 30
3 123 42 165 0.490909 34
4 11 188 199 -0.889447 24
5 87 49 136 0.279412 30
6 6 157 163 -0.92638 23
7 57 80 137 -0.167883 29
8 111 40 151 0.470199 33
9 58 75 133 -0.12782 32
10 73 44 117 0.247863 28
11 173 20 193 0.792746 30
12 51 86 137 -0.255474 31
13 85 24 109 0.559633 31
14 56 93 149 -0.248322 36
15 8 153 161 -0.900621 25
16 115 46 161 0.428571 30
17 16 158 174 -0.816092 28
18 33 91 124 -0.467742 25
19 178 7 185 0.924324 22
20 14 150 164 -0.829268 25
21 131 9 140 0.871429 25
22 125 40 165 0.515152 31
23 104 14 118 0.762712 22
24 43 126 169 -0.491124 30
25 105 72 177 0.186441 33
26 10 54 64 -0.6875 20
27 113 50 163 0.386503 32
28 44 96 140 -0.371429 31
29 126 17 143 0.762238 24
30 52 104 156 -0.333333 35
31 24 130 154 -0.688312 24
32 145 15 160 0.8125 26
33 51 100 151 -0.324503 29
34 61 78 139 -0.122302 31
35 19 98 117 -0.675214 21
36 111 33 144 0.541667 31
37 110 18 128 0.71875 29
38 24 162 186 -0.741935 27
39 140 47 187 0.497326 34
40 25 155 180 -0.722222 32
41 129 25 154 0.675325 28
42 8 126 134 -0.880597 24
43 66 79 145 -0.0896552 33
44 7 148 155 -0.909677 24
45 56 152 208 -0.461538 35
46 103 52 155 0.329032 30
47 27 100 127 -0.574803 27
48 7 151 158 -0.911392 25
49 38 29 67 0.134328 26
50 90 63 153 0.176471 27
51 70 74 144 -0.0277778 34
52 73 81 154 -0.0519481 33
53 156 16 172 0.813953 26
54 73 92 165 -0.115152 26
55 115 36 151 0.523179 30
56 66 57 123 0.0731707 32
57 130 20 150 0.733333 29
58 80 56 136 0.176471 34
59 39 90 129 -0.395349 29
60 45 72 117 -0.230769 30
61 10 140 150 -0.866667 24
62 51 123 174 -0.413793 35
63 50 129 179 -0.441341 30
