# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 44 97 141 -0.375887 31
1 82 26 108 0.518519 32
2 70 14 84 0.666667 26
3 105 30 135 0.555556 26
4 59 98 157 -0.248408 37
5 6 151 157 -0.923567 17
6 155 17 172 0.802326 29
7 15 124 139 -0.784173 28
8 82 52 134 0.223881 35
9 49 120 169 -0.420118 31
10 56 69 125 -0.104 33
11 77 65 142 0.084507 29
12 89 22 111 0.603604 24
13 170 7 177 0.920904 24
14 185 9 194 0.907216 19
15 39 124 163 -0.521472 31
16 84 42 126 0.333333 30
17 35 126 161 -0.565217 28
18 102 56 158 0.291139 31
19 90 65 155 0.16129 36
20 6 171 177 -0.932203 23
21 23 132 155 -0.703226 30
22 85 55 140 0.214286 30
23 88 32 120 0.466667 28
24 78 69 147 0.0612245 32
25 13 130 143 -0.818182 26
26 102 29 131 0.557252 25
27 70 47 117 0.196581 32
28 50 93 143 -0.300699 30
29 68 18 86 0.581395 30
30 100 61 161 0.242236 33
31 51 87 138 -0.26087 36
32 25 110 135 -0.62963 29
33 28 123 151 -0.629139 26
34 192 7 199 0.929648 23
35 66 58 124 0.0645161 33
36 34 91 125 -0.456 29
37 113 22 135 0.674074 30
38 126 16 142 0.774648 31
39 24 124 148 -0.675676 30
40 105 54 159 0.320755 31
41 83 31 114 0.45614 30
42 73 78 151 -0.0331126 23
43 147 11 158 0.860759 24
44 132 30 162 0.62963 33
45 85 55 140 0.214286 29
46 81 22 103 0.572816 24
47 36 108 144 -0.5 27
48 50 105 155 -0.354839 27
49 10 186 196 -0.897959 23
50 65 69 134 -0.0298507 34
51 148 52 200 0.48 32
52 33 91 124 -0.467742 24
53 139 15 154 0.805195 28
54 121 12 133 0.819549 28
55 105 29 134 0.567164 31
56 191 10 201 0.900498 21
57 133 17 150 0.773333 28
58 51 92 143 -0.286713 30
59 83 45 128 0.296875 35
60 143 15 158 0.810127 28
61 13 121 134 -0.80597 28
62 70 66 136 0.0294118 25
63 29 69 98 -0.408163 23
64 65 91 156 -0.166667 32
65 18 109 127 -0.716535 29
66 99 19 118 0.677966 30
67 134 17 151 0.774834 25
68 29 104 133 -0.56391 28
69 46 72 118 -0.220339 34
70 75 66 141 0.0638298 34
71 91 31 122 0.491803 30
72 57 67 124 -0.0806452 32
73 45 81 126 -0.285714 29
