# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 101 90 191 0.0575916 33
1 61 145 206 -0.407767 30
2 91 44 135 0.348148 28
3 69 80 149 -0.0738255 36
4 111 29 140 0.585714 32
5 63 104 167 -0.245509 36
6 92 79 171 0.0760234 36
7 61 122 183 -0.333333 33
8 53 155 208 -0.490385 31
9 117 102 219 0.0684932 36
10 18 213 231 -0.844156 28
11 137 47 184 0.48913 34
12 199 15 214 0.859813 22
13 194 34 228 0.701754 32
14 127 64 191 0.329843 34
15 161 43 204 0.578431 33
16 18 105 123 -0.707317 29
17 156 10 166 0.879518 25
18 48 114 162 -0.407407 29
19 147 44 191 0.539267 26
20 169 57 226 0.495575 32
21 46 136 182 -0.494505 36
22 87 37 124 0.403226 25
23 154 24 178 0.730337 28
24 45 180 225 -0.6 30
25 121 63 184 0.315217 36
26 90 46 136 0.323529 31
27 15 272 287 -0.89547 21
28 92 62 154 0.194805 31
29 82 104 186 -0.11828 37
30 7 150 157 -0.910828 24
31 14 227 241 -0.883817 24
32 223 25 248 0.798387 33
33 6 187 193 -0.937824 25
34 182 10 192 0.895833 25
35 219 27 246 0.780488 30
36 68 113 181 -0.248619 34
37 23 179 202 -0.772277 29
38 82 108 190 -0.136842 32
39 91 146 237 -0.232068 35
40 212 18 230 0.843478 32
41 84 105 189 -0.111111 31
42 147 40 187 0.572193 31
43 207 25 232 0.784483 33
44 177 53 230 0.53913 36
45 138 43 181 0.524862 35
46 173 61 234 0.478632 31
47 36 159 195 -0.630769 28
48 84 104 188 -0.106383 32
49 163 25 188 0.734043 27
50 147 81 228 0.289474 36
51 66 72 138 -0.0434783 33
52 88 90 178 -0.011236 33
53 172 19 191 0.801047 23
54 168 44 212 0.584906 30
55 19 152 171 -0.777778 27
56 47 148 195 -0.517949 33
57 10 149 159 -0.874214 28
58 14 209 223 -0.874439 21
59 192 13 205 0.873171 25
60 213 7 220 0.936364 20
61 45 150 195 -0.538462 32
62 114 46 160 0.425 29
63 92 60 152 0.210526 36
64 23 175 198 -0.767677 31
65 58 157 215 -0.460465 35
66 44 173 217 -0.59447 34
67 156 47 203 0.536946 31
68 70 93 163 -0.141104 37
69 131 70 201 0.303483 35
70 90 66 156 0.153846 29
71 17 182 199 -0.829146 27
72 124 84 208 0.192308 29
73 82 103 185 -0.113514 35
74 2 170 172 -0.976744 18
75 35 100 135 -0.481481 33
76 141 69 210 0.342857 35
77 20 198 218 -0.816514 27
78 85 101 186 -0.0860215 33
79 15 266 281 -0.893238 26
80 95 78 173 0.0982659 27
81 56 121 177 -0.367232 36
82 272 9 281 0.935943 16
83 106 48 154 0.376623 34
84 35 190 225 -0.688889 28
85 128 50 178 0.438202 31
86 58 174 232 -0.5 34
87 28 132 160 -0.65 31
88 54 19 73 0.479452 21
89 68 97 165 -0.175758 36
90 10 106 116 -0.827586 24
91 36 150 186 -0.612903 29
92 123 28 151 0.629139 29
93 153 33 186 0.645161 26
94 231 17 248 0.862903 22
95 40 114 154 -0.480519 28
96 56 138 194 -0.42268 34
97 220 26 246 0.788618 31
98 85 42 127 0.338583 31
99 103 48 151 0.364238 30
100 271 5 276 0.963768 15
101 42 86 128 -0.34375 28
102 132 28 160 0.65 32
103 38 162 200 -0.62 32
104 42 220 262 -0.679389 31
105 87 98 185 -0.0594595 32
106 110 45 155 0.419355 26
107 33 173 206 -0.679612 31
108 88 77 165 0.0666667 37
109 117 83 200 0.17 31
110 18 173 191 -0.811518 30
111 266 13 279 0.90681 23
112 80 129 209 -0.23445 31
113 209 17 226 0.849558 26
114 210 14 224 0.875 27
115 17 162 179 -0.810056 27
116 155 7 162 0.91358 23
117 56 78 134 -0.164179 24
118 90 68 158 0.139241 34
119 71 57 128 0.109375 37
120 97 115 212 -0.0849057 34
121 128 35 163 0.570552 32
122 194 27 221 0.755656 29
123 209 14 223 0.874439 27
124 51 93 144 -0.291667 32
125 74 128 202 -0.267327 35
126 138 78 216 0.277778 32
127 129 54 183 0.409836 26
128 214 6 220 0.945455 22
129 35 118 153 -0.542484 32
130 111 68 179 0.240223 30
131 37 129 166 -0.554217 30
132 130 65 195 0.333333 34
133 196 10 206 0.902913 24
134 18 196 214 -0.831776 32
135 88 52 140 0.257143 32
136 61 87 148 -0.175676 29
137 212 18 230 0.843478 30
138 8 165 173 -0.907514 23
139 12 163 175 -0.862857 28
140 45 128 173 -0.479769 31
141 66 112 178 -0.258427 36
142 130 73 203 0.280788 32
143 47 131 178 -0.47191 32
144 159 29 188 0.691489 28
145 67 73 140 -0.0428571 33
146 209 11 220 0.9 28
147 94 63 157 0.197452 32
148 14 179 193 -0.854922 27
149 110 2 112 0.964286 19
150 75 118 193 -0.222798 33
151 43 135 178 -0.516854 34
152 224 23 247 0.813765 31
153 9 156 165 -0.890909 26
154 278 12 290 0.917241 23
155 17 153 170 -0.8 29
156 71 116 187 -0.240642 35
157 86 81 167 0.0299401 33
158 83 122 205 -0.190244 33
159 92 43 135 0.362963 31
160 72 11 83 0.73494 17
161 79 130 209 -0.244019 29
162 137 78 215 0.274419 35
163 100 69 169 0.183432 33
164 10 195 205 -0.902439 25
165 192 31 223 0.721973 28
166 12 194 206 -0.883495 26
167 35 184 219 -0.680365 34
168 59 159 218 -0.458716 34
169 81 111 192 -0.15625 31
170 113 51 164 0.378049 28
171 144 15 159 0.811321 29
172 33 190 223 -0.704036 32
173 178 74 252 0.412698 32
174 101 118 219 -0.0776256 32
175 63 134 197 -0.360406 26
176 45 142 187 -0.518717 29
177 234 18 252 0.857143 25
178 126 27 153 0.647059 33
179 38 102 140 -0.457143 33
180 45 161 206 -0.563107 31
181 120 73 193 0.243523 33
182 27 114 141 -0.617021 32
183 202 23 225 0.795556 29
184 174 34 208 0.673077 33
185 125 76 201 0.243781 25
186 263 15 278 0.892086 22
187 98 124 222 -0.117117 34
188 53 128 181 -0.414365 35
189 175 15 190 0.842105 26
190 139 63 202 0.376238 27
191 41 122 163 -0.496933 32
192 20 39 59 -0.322034 20
193 106 117 223 -0.0493274 33
194 62 98 160 -0.225 34
195 182 19 201 0.810945 29
196 240 45 285 0.684211 31
197 75 97 172 -0.127907 31
198 146 38 184 0.586957 29
199 68 130 198 -0.313131 33
200 58 133 191 -0.39267 31
201 123 75 198 0.242424 36
202 18 139 157 -0.770701 29
203 126 49 175 0.44 34
204 9 161 170 -0.894118 23
205 152 52 204 0.490196 35
206 55 149 204 -0.460784 31
207 239 17 256 0.867188 31
208 167 22 189 0.767196 32
209 16 189 205 -0.843902 29
210 118 63 181 0.303867 30
211 170 72 242 0.404959 35
212 54 125 179 -0.396648 34
213 145 31 176 0.647727 32
214 35 83 118 -0.40678 26
215 26 138 164 -0.682927 27
216 178 24 202 0.762376 27
217 114 45 159 0.433962 31
218 102 93 195 0.0461538 32
219 271 9 280 0.935714 24
220 162 29 191 0.696335 33
221 32 128 160 -0.6 32
222 159 24 183 0.737705 30
223 19 38 57 -0.333333 22
224 18 166 184 -0.804348 29
225 44 138 182 -0.516484 36
226 108 60 168 0.285714 28
227 151 38 189 0.597884 36
228 23 171 194 -0.762887 29
229 122 67 189 0.291005 38
230 44 133 177 -0.502825 31
231 151 35 186 0.623656 32
232 52 153 205 -0.492683 36
233 72 100 172 -0.162791 34
234 179 14 193 0.854922 25
235 43 40 83 0.0361446 25
236 128 68 196 0.306122 37
237 132 49 181 0.458564 30
238 118 58 176 0.340909 33
239 126 63 189 0.333333 34
240 154 49 203 0.517241 33
241 102 81 183 0.114754 37
242 45 120 165 -0.454545 31
243 65 87 152 -0.144737 35
244 56 147 203 -0.448276 33
245 197 28 225 0.751111 30
246 83 119 202 -0.178218 37
247 54 152 206 -0.475728 32
248 107 39 146 0.465753 33
249 5 214 219 -0.954338 22
250 90 115 205 -0.121951 35
251 14 185 199 -0.859296 30
252 54 48 102 0.0588235 29
253 84 103 187 -0.101604 32
254 88 102 190 -0.0736842 32
255 132 59 191 0.382199 25
256 42 173 215 -0.609302 32
257 115 37 152 0.513158 29
258 151 11 162 0.864198 26
259 15 150 165 -0.818182 24
260 17 246 263 -0.870722 28
261 90 64 154 0.168831 33
262 194 23 217 0.788018 27
263 87 97 184 -0.0543478 32
264 78 92 170 -0.0823529 30
265 181 37 218 0.66055 34
266 17 165 182 -0.813187 29
267 65 76 141 -0.0780142 35
268 54 150 204 -0.470588 30
269 140 43 183 0.530055 29
270 36 165 201 -0.641791 35
271 199 35 234 0.700855 29
272 43 131 174 -0.505747 37
273 16 245 261 -0.877395 26
274 139 28 167 0.664671 31
275 78 86 164 -0.0487805 32
276 127 19 146 0.739726 27
277 53 143 196 -0.459184 31
278 124 62 186 0.333333 33
279 89 101 190 -0.0631579 32
280 132 62 194 0.360825 30
281 24 123 147 -0.673469 31
282 84 88 172 -0.0232558 37
283 109 90 199 0.0954774 29
284 179 14 193 0.854922 28
285 14 233 247 -0.88664 26
