# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 121 48 169 0.431953 36
1 6 138 144 -0.916667 23
2 21 111 132 -0.681818 27
3 50 99 149 -0.328859 27
4 157 9 166 0.891566 26
5 34 95 129 -0.472868 27
6 30 108 138 -0.565217 33
7 8 138 146 -0.890411 23
8 79 91 170 -0.0705882 30
9 113 32 145 0.558621 29
10 79 77 156 0.0128205 31
11 118 32 150 0.573333 36
12 68 106 174 -0.218391 31
13 95 34 129 0.472868 27
14 30 113 143 -0.58042 32
15 30 69 99 -0.393939 29
16 10 182 192 -0.895833 23
17 171 11 182 0.879121 24
18 123 42 165 0.490909 30
19 39 103 142 -0.450704 30
20 133 17 150 0.773333 28
21 110 25 135 0.62963 31
22 15 174 189 -0.84127 30
23 73 35 108 0.351852 27
24 30 129 159 -0.622642 31
25 125 23 148 0.689189 30
26 141 55 196 0.438776 32
27 63 107 170 -0.258824 31
28 48 142 190 -0.494737 30
29 34 135 169 -0.597633 31
30 79 75 154 0.025974 30
31 99 44 143 0.384615 29
32 108 28 136 0.588235 28
33 25 183 208 -0.759615 27
34 84 66 150 0.12 25
35 109 16 125 0.744 29
36 98 46 144 0.361111 34
37 25 124 149 -0.66443 27
38 173 11 184 0.880435 23
39 47 103 150 -0.373333 32
40 46 88 134 -0.313433 33
41 158 8 166 0.903614 20
42 127 9 136 0.867647 24
43 45 97 142 -0.366197 30
44 50 60 110 -0.0909091 32
45 32 115 147 -0.564626 28
46 166 7 173 0.919075 24
47 102 22 124 0.645161 29
48 22 194 216 -0.796296 27
49 36 95 131 -0.450382 34
50 94 51 145 0.296552 34
51 8 128 136 -0.882353 26
52 142 8 150 0.893333 25
53 60 114 174 -0.310345 34
54 104 30 134 0.552239 32
55 52 70 122 -0.147541 31
56 5 114 119 -0.915966 24
57 29 118 147 -0.605442 28
58 83 77 160 0.0375 33
59 50 132 182 -0.450549 26
60 123 29 152 0.618421 28
61 42 134 176 -0.522727 27
62 158 21 179 0.765363 27
63 50 99 149 -0.328859 27
64 107 53 160 0.3375 27
65 35 121 156 -0.551282 32
66 126 18 144 0.75 27
67 143 2 145 0.972414 18
68 20 123 143 -0.72028 27
69 145 10 155 0.870968 25
70 70 79 149 -0.0604027 32
71 86 31 117 0.470085 31
72 10 164 174 -0.885057 25
73 114 43 157 0.452229 32
74 48 88 136 -0.294118 33
75 58 55 113 0.0265487 32
76 5 122 127 -0.92126 23
77 42 78 120 -0.3 26
78 62 104 166 -0.253012 30
79 98 59 157 0.248408 33
80 20 152 172 -0.767442 32
81 44 139 183 -0.519126 32
82 88 75 163 0.0797546 36
83 11 136 147 -0.85034 21
84 106 40 146 0.452055 29
85 88 40 128 0.375 25
86 58 98 156 -0.25641 30
87 16 115 131 -0.755725 29
88 77 60 137 0.124088 30
89 69 88 157 -0.121019 37
90 41 80 121 -0.322314 27
91 26 32 58 -0.103448 24
92 42 77 119 -0.294118 29
93 56 58 114 -0.0175439 25
94 18 37 55 -0.345455 19
95 111 11 122 0.819672 25
96 80 90 170 -0.0588235 33
97 56 76 132 -0.151515 31
98 156 3 159 0.962264 14
99 111 46 157 0.414013 30
100 19 128 147 -0.741497 26
101 147 13 160 0.8375 28
102 22 105 127 -0.653543 21
103 111 21 132 0.681818 30
104 151 29 180 0.677778 32
105 100 34 134 0.492537 32
106 59 80 139 -0.151079 34
107 106 27 133 0.593985 31
108 63 95 158 -0.202532 30
109 17 106 123 -0.723577 27
110 85 41 126 0.349206 22
111 57 89 146 -0.219178 35
