# event_id  Npe_top  Npe_bottom  Npe_total  asym  N_fired_PMTs
0 11 177 188 -0.882979 26
1 97 69 166 0.168675 37
2 21 56 77 -0.454545 21
3 171 23 194 0.762887 31
4 113 13 126 0.793651 28
5 44 132 176 -0.5 28
6 109 41 150 0.453333 22
7 59 128 187 -0.368984 35
8 10 154 164 -0.878049 26
9 14 139 153 -0.816993 25
10 51 95 146 -0.30137 33
11 85 53 138 0.231884 28
12 80 56 136 0.176471 36
13 24 190 214 -0.775701 29
14 167 15 182 0.835165 30
15 154 39 193 0.595855 32
16 20 223 243 -0.835391 26
17 25 119 144 -0.652778 31
18 78 91 169 -0.0769231 33
19 60 111 171 -0.298246 32
20 44 154 198 -0.555556 34
21 16 192 208 -0.846154 24
22 193 20 213 0.812207 30
23 59 95 154 -0.233766 35
24 69 141 210 -0.342857 29
25 81 86 167 -0.0299401 30
26 58 97 155 -0.251613 28
27 31 162 193 -0.678756 31
28 20 205 225 -0.822222 23
29 106 66 172 0.232558 28
30 7 95 102 -0.862745 25
31 20 193 213 -0.812207 23
32 84 89 173 -0.0289017 32
33 76 68 144 0.0555556 34
34 152 34 186 0.634409 29
35 191 9 200 0.91 25
36 34 130 164 -0.585366 31
37 91 62 153 0.189542 34
38 100 62 162 0.234568 27
39 174 14 188 0.851064 25
40 18 149 167 -0.784431 29
41 172 33 205 0.678049 28
42 53 155 208 -0.490385 33
43 132 12 144 0.833333 25
44 37 152 189 -0.608466 30
45 125 31 156 0.602564 29
46 45 82 127 -0.291339 32
47 142 29 171 0.660819 30
48 103 19 122 0.688525 30
49 90 114 204 -0.117647 31
50 64 45 109 0.174312 30
51 16 162 178 -0.820225 30
52 63 116 179 -0.296089 33
53 66 134 200 -0.34 37
54 178 5 183 0.945355 22
55 106 87 193 0.0984456 33
56 131 42 173 0.514451 27
57 103 65 168 0.22619 32
58 141 12 153 0.843137 28
59 13 212 225 -0.884444 27
60 123 27 150 0.64 31
61 38 108 146 -0.479452 32
62 65 82 147 -0.115646 36
63 32 126 158 -0.594937 33
64 113 62 175 0.291429 31
65 12 196 208 -0.884615 24
66 70 75 145 -0.0344828 30
67 86 83 169 0.0177515 36
68 70 43 113 0.238938 30
69 204 11 215 0.897674 26
70 78 77 155 0.00645161 33
71 128 36 164 0.560976 34
72 111 26 137 0.620438 32
73 7 145 152 -0.907895 24
74 151 53 204 0.480392 33
75 66 89 155 -0.148387 25
76 97 79 176 0.102273 35
77 194 30 224 0.732143 30
